NAME	Malignant	Endothelial cells	CAF	T cells CD8	NK cells	Macrophages	T cells CD4	B cells
SCPEP1	102.466877011859	59.7425641479638	128.905620494225	1	1	314.510338746061	1	140.75385785079
SCRN2	39.3228738680232	50.6744500456659	19.4330607128509	1	262.929363841025	1	1	1
SCUBE3	1	1	85.5482125044459	1	1	1	1	1
SDC2	1	1	86.7360299913215	1	1	1	1	1
SDHAP2	20.5578042562267	1	10.1322054039511	1	1	19.3675801072785	1	69.9164160293104
SDHAP3	1	1	1	1	1	1	1	31.2064677946136
SDPR	1	735.848616747468	1	1	1	1	1	1
SDS	1	1	1	1	1	50.2867367388561	1	1
SEC24D	37.2930453114437	1	83.1022714565539	1	1	1	1	1
SEC31B	1	1	1	1	1	1	38.6592997659993	1
SECTM1	1	1	1	1	1	43.8066672343076	1	1
SEL1L3	1	22.0130789673659	21.3075784509541	53.4046649340715	52.5791184489569	1	37.9243937210243	144.28213276893
SELENBP1	49.2017604957137	1	55.9882964414804	1	1	1	1	1
SELL	1	1	1	322.453348724972	43.1194757433342	1	536.33707889434	1003.33729427784
SELPLG	1	1	1	487.726711556062	675.864480904513	205.98079981624	335.176301062435	1
SEMA3A	1	168.567551022972	1	1	1	1	1	1
SEMA3B	161.85410143352	1	1	1	1	1	1	1
SEMA3C	1	1	37.029536719001	1	1	1	1	1
SEMA3D	1	45.9578975009131	1	1	1	1	1	1
SEMA4A	1	1	1	1	1	37.2539055239905	1	1
SEMA4C	1	37.9553526792662	1	1	1	1	1	1
SEMA4D	1	19.0005793508303	1	88.3915482225554	143.601201972742	1	103.414564096996	24.7901720774245
SEMA6A	17.9592921613163	127.649886715553	1	1	1	1	1	1
SEMA7A	1	1	66.0545347259609	1	1	1	1	54.0932269038566
SENP7	1	24.0383482394198	1	35.5584623474846	1	1	1	1
SEPP1	1	634.48733371213	176.504438109561	1	1	2939.08044682031	1	1
SEPT1	1	1	1	308.207378337023	94.7503248274704	1	325.431952878806	107.193512322983
SEPT10	30.9565954768315	141.074640904881	79.7600918544011	1	1	1	1	1
SEPT11	35.1013295436667	44.2406342787788	304.226011354998	1	12.8157386552073	1	1	1
SEPT5	1	43.7695678755423	1	1	1	1	1	1
SERINC2	1	42.0123485284312	75.2461658154067	1	1	1	1	1
SERINC5	108.133236935102	85.7627039262615	13.2086468139091	54.2763143214707	1	1	123.531102316698	1
SERPINA1	1	1	1	1	1	300.439613572686	1	1
SERPINA3	530.34637403692	1	1	1	1	1	1	1
SERPINE1	1	216.928026669853	1565.62002792356	1	1	1	1	1
SERPINE2	2528.93166494054	1	1697.96805095132	1	1	1	1	1
SERPINF1	439.688744131021	1	915.499110751592	1	1	201.81622990761	1	1
SERPING1	28.9754719094167	579.873042640848	424.720406410445	1	1	578.456032027821	1	1
SERPINH1	118.210389720106	227.049998675037	400.609998681651	1	1	17.9778290118526	1	1
SESN1	37.163420739146	1	1	1	268.138666039458	49.5625336339544	1	1
SESN3	1	1	1	1	1	1	31.3766876346515	30.24018105473
SETBP1	1	39.7156718864466	1	1	1	1	1	37.3729860372918
SETD5.AS1	23.8175592671484	22.9614679074034	1	1	1	1	32.7026753178141	1
SFI1	24.6985380752016	37.2044468885463	1	48.8291924430224	31.8970553755248	1	107.937744000834	1
SFMBT2	1	1	1	1	46.7610401099848	1	1	1
SFR1	1	1	66.3291770689511	1	1	1	1	1
SFRP2	1	1	156.579973189146	1	1	1	1	1
SFRP4	1	1	1341.39256722921	1	1	1	1	1
SFXN3	55.1282854235782	50.0487864210999	50.8650659586743	1	155.261753172679	26.7287610523673	1	1
SGCD	58.7807773943542	1	1	1	1	1	1	1
SGCE	61.8439526831414	157.922973805984	102.796666341465	1	1	1	1	1
SGIP1	1	49.74041769898	1	1	1	1	1	1
SGK1	286.745532131021	179.953205566848	53.325626599539	1	1	408.917308933768	1	1
SGPL1	1	1	19.2781544149104	53.5845521141153	1	51.6308033430478	1	1
SGSM1	1	1	1	1	1	1	11.7022109006911	1
SGSM2	51.5174653410664	22.6106529309952	1	1	1	1	1	1
SH2D1A	1	1	1	274.140084654695	189.716801545581	1	340.72515728056	1
SH2D1B	1	1	1	1	352.036577743825	1	1	1
SH2D2A	1	1	1	131.149270963308	165.102572172156	1	97.2961319184684	1
SH2D4A	1	1	48.013600626919	1	1	1	1	1
SH3BP4	1	1	49.2722472185864	1	1	1	1	1
SH3RF1	1	1	46.3754408489203	1	1	1	1	1
SH3TC1	1	89.009361863926	1	1	1	1	1	56.3424416871025
SHC4	36.210360435118	1	1	1	1	1	1	1
SIDT1	1	1	1	27.9846387278314	16.2232224003936	1	36.6848961596613	89.7917111909861
SIDT2	1	1	1	1	1	25.1609405824882	1	37.0734561663021
SIGLEC1	1	1	1	1	1	40.4275165984857	1	1
SIGLEC11	1	1	1	1	1	28.0863482498645	1	1
SIGLEC14	1	1	1	1	1	103.728681468127	1	145.258259390106
SIGLEC7	1	1	1	1	146.887853868769	50.945384125603	1	1
SIGLEC8	1	1	1	1	1	40.4725518035132	1	1
SIGLEC9	1	1	1	1	1	101.269942934408	1	1
SIK1	1	1	1	1	42.6274079055702	1	1	46.7595846121828
SIKE1	15.5896461862216	1	15.7128672065631	1	67.1308716694987	1	1	1
SIMC1	1	1	1	1	154.480790512573	1	1	1
SIN3A	1	1	1	22.0671602248965	1	1	29.974583540686	1
SIPA1L3	1	1	13.1117004484386	1	1	1	1	28.3228030972723
SIRPB1	1	1	1	1	1	25.660659340492	1	1
SIRPB2	1	1	1	1	1	46.7488633763907	1	1
SIRPG	1	1	1	344.955081483664	1	1	414.198963779216	1
SIRT3	1	1	1	1	36.5511586584052	1	1	1
SIT1	1	1	1	263.161313231344	1	1	301.227758499964	113.879290182639
SKAP1	23.5290525925428	1	1	281.834092349252	184.832253034425	1	275.677008590631	145.41207484002
SKAP2	1	40.1350510371925	38.4852737851855	1	222.587700756372	94.4338851840859	1	83.8532092606925
SKIV2L	23.5580521256883	38.9150495694697	14.2135204364101	1	1	1	1	50.8766362009822
SLA	1	1	1	433.043672437375	195.648353750427	122.453172309003	396.510350706196	64.5012546436456
SLA2	1	1	1	146.842803731715	423.46446094287	1	135.984358588455	1
SLAMF1	1	1	1	42.5725678383807	1	1	131.354407739546	64.5554818907545
SLAMF6	1	1	1	327.538905843759	323.693204166807	1	199.703749266029	150.568454277755
SLAMF7	1	1	1	243.541584979453	86.6610457271366	55.0071634730836	84.171982257135	130.9160606312
SLAMF8	1	1	1	1	1	104.361149873569	1	1
SLC11A1	1	1	1	1	1	56.6679389897822	1	1
SLC12A4	1	1	42.640633607634	1	1	1	1	1
SLC12A6	1	1	1	20.0821590885933	1	1	19.0371072823846	37.7875589990364
SLC12A7	1	1	1	1	1	24.5264975576843	1	1
SLC13A3	143.909234341151	1	1	1	1	1	1	1
SLC15A3	1	1	1	1	1	97.2452427199549	1	1
SLC15A4	18.466224865992	1	1	1	1	1	1	51.3837853536382
SLC16A1	52.7434416236188	1	45.8045342984792	1	1	1	1	1
SLC16A3	1	1	111.059746011682	1	1	115.905278894254	1	1
SLC17A9	1	1	32.6074991793594	1	1	1	1	65.6027955681831
SLC19A1	55.2277991442649	1	22.9187965395283	1	1	1	1	1
SLC19A2	44.5172839436523	1	1	1	1	1	1	1
SLC1A1	1	1	40.9750618433612	1	1	1	1	1
SLC1A3	1	1	1	1	1	109.22603662455	1	1
SLC20A2	1	1	52.0021413987115	1	1	1	1	1
SLC23A2	31.4901467713678	1	1	1	15.2672464738339	1	1	35.7822385550462
SLC24A5	180.089243674867	1	1	1	18.4832404264126	1	1	1
SLC25A12	1	1	1	1	1	1	38.5516460726329	1
SLC25A13	77.4398451641024	33.1980736826673	1	1	1	1	1	1
SLC25A25	1	70.050449360027	18.8993722559509	1	1	1	1	1
SLC25A29	1	67.5300357026577	1	1	1	1	1	1
SLC25A4	66.8466161579766	1	39.771056550399	1	1	1	1	1
SLC26A2	74.4208246195801	1	17.8465751163819	1	1	1	1	1
SLC26A6	27.776787823511	1	1	1	1	1	1	1
SLC28A2	1	1	1	12.1952206260282	1	1	1	1
SLC29A3	1	1	1	1	1	60.5211037974901	1	1
SLC2A5	1	1	1	1	1	279.444520653993	1	1
SLC2A6	1	1	33.0673548385516	1	1	1	1	60.900465170492
SLC2A8	1	21.8235468681565	1	1	1	29.6362766636056	1	1
SLC2A9	1	1	1	1	1	22.7782758480818	1	1
SLC31A2	1	1	71.6286419842466	1	1	179.172451092655	1	1
SLC38A5	1	1	102.637588956949	1	1	1	1	1
SLC38A6	20.5593795444275	1	46.5404310867105	1	1	96.9795151903127	1	1
SLC39A13	62.2000683129826	53.0533195018891	125.539941968059	1	1	1	1	1
SLC39A6	124.070160028608	1	63.97275396103	1	1	1	1	1
SLC40A1	1	238.430472794001	1	1	1	313.572799887296	1	1
SLC41A3	64.7292848622053	197.754429355759	21.281853220886	1	1	1	1	1
SLC45A2	95.7217241072525	1	1	1	1	1	1	1
SLC46A3	1	1	1	1	1	25.8499392585616	1	1
SLC47A1	1	1	1	1	1	21.6030384439698	1	1
SLC52A2	32.470727223142	1	36.2930782987961	1	53.4572366978989	1	1	1
SLC6A15	41.3126155669993	1	1	1	1	1	1	1
SLC6A6	1	1	13.7388854996699	50.5310672327735	47.3382668363788	1	1	1
SLC7A5	84.2965490786336	1	1	28.7251770503526	1	1	1	1
SLC7A7	1	39.9502176489242	1	1	1	233.270851311824	1	1
SLC9A3R1	1	1	40.2074720570187	234.767130167621	205.534300317205	1	277.262037869963	81.6599562892995
SLC9A9	1	25.1873837370104	1	1	25.5249125272412	59.403872271366	67.7877944263611	1
SLCO2A1	1	124.488851155027	1	1	1	1	1	1
SLCO2B1	1	52.863842955281	1	1	1	309.586553221533	1	1
SLFN11	1	1	18.5056424550286	44.5292275605364	1	1	1	1
SLFN13	1	1	1	1	19.6925021158137	1	1	1
SLFN5	1	97.7788020482161	70.0517399703373	240.920877568616	91.6647523767924	1	239.871722592945	1
SLMAP	1	1	11.60729346183	1	1	1	1	20.7291322161401
SLPI	1	68.7840008752633	1	1	1	1	1	1
SMAD1	1	242.392678349229	1	1	1	1	1	1
SMAP2	1	1	1	59.1455988895405	1	54.1409396786501	51.0188214070934	65.2084498565607
SMARCA2	1	31.6426966260453	1	37.0325228221725	1	1	35.1993857498802	1
SMCHD1	1	1	1	36.6370387182791	1	1	46.8114852852082	35.8589043631113
SMCR8	1	1	1	1	1	1	1	35.8565713337292
SMEK1	1	14.7619757260967	1	32.2084197162308	68.9732953217683	1	1	1
SMG7	21.2606207826581	1	1	23.1253528798327	47.9209898085172	1	1	1
SMN1	54.0040556405987	1	1	1	354.724726257255	1	1	1
SMOC2	1	1	67.143514368086	1	1	1	1	1
SMPD2	1	1	1	1	42.9657810055387	1	1	1
SMPDL3A	1	1	35.0604417810018	1	1	43.4009943586091	1	1
SMTN	25.7606545350415	54.2982697891448	103.209620082027	1	1	1	1	1
SMURF2	1	1	22.2462584872882	1	26.458880262517	1	1	1
SMYD2	38.638122126261	164.568383491874	68.5507887596326	1	1	1	1	1
SNAI2	93.3794893851383	1	96.4450252731039	1	1	1	1	1
SNAP47	32.6010885757491	1	40.9673625287946	90.6086750223644	1	1	1	1
SNAPC5	1	1	1	1	124.439577374457	1	1	1
SNCA	155.889295144683	59.89091445745	1	1	1	1	1	1
SNCG	1	297.123620230949	1	1	1	1	1	1
SNF8	1	128.285727669256	37.4448705861857	1	1	1	1	1
SNHG11	1	56.396719955423	1	1	1	1	1	1
SNN	1	1	1	1	1	30.331190173659	1	75.3044721989593
SNORA70	71.833550782704	1	1	77.1351852474859	114.644719550579	81.3682170531262	1	1
SNORD47	102.441519899577	1	1	1	1	15.7400384310453	1	1
SNORD76	71.3454592324381	1	1	1	15.4760306838543	37.3237427317194	1	1
SNORD80	60.4767753982657	1	1	1	1	1	1	1
SNRK	1	42.6139079995783	1	48.4095781529156	239.024817678254	1	53.4301351904576	1
SNRNP25	69.853628040884	1	39.421777344138	1	1	1	1	73.2370351922474
SNRNP35	28.8911842508192	1	16.6623415611409	1	1	1	67.0317949666954	1
SNX10	127.136305546506	25.3022474153231	1	1	1	139.534893155778	1	1
SNX18	1	1	18.3666252968483	1	1	35.4549570211893	1	1
SNX20	1	1	1	101.387928455509	147.857540554675	40.7974186564024	134.647803969653	74.3791958160801
SNX21	1	1	54.6891838752499	1	1	1	1	1
SNX22	1	1	1	1	10.0901902362672	1	1	34.6401899717039
SNX24	1	1	23.7836391541653	1	1	34.8976022773974	1	1
SNX29	1	14.8148832630134	1	1	1	19.1267350021229	1	72.9232728454569
SNX29P1	1	1	1	1	1	1	1	108.089626368657
SNX29P2	1	1	1	1	1	1	1	40.3864724604106
SNX30	1	1	1	1	1	22.0504755640658	1	1
SOCS2	1	101.82306644313	1	1	1	1	1	1
SOCS3	1	66.5649424499659	62.8181450454679	1	1	24.7688079317656	57.0697322111059	1
SOCS5	1	30.9783355635008	135.321478366977	1	1	1	1	1
SOD3	1	1	43.7549410387372	1	1	1	1	1
SORD	43.182952328147	1	31.5947790703279	1	1	1	1	1
SOX10	99.0990693223875	1	1	1	1	1	1	1
SOX18	1	39.8915655549399	1	1	1	1	1	1
SOX4	32.6966390902976	116.836696797162	11.6694694672642	1	1	1	1	1
SOX7	1	50.3854235682808	1	1	1	1	1	1
SP140	1	1	1	140.856547118758	125.59956858534	1	141.715104349917	245.939045313304
SPARC	825.543566970678	59.2277960832229	2164.00637890775	1	1	1	1	1
SPATA13	1	1	1	104.364401117505	59.4147634846983	1	70.5334964044282	1
SPDL1	1	1	39.8483536029255	1	1	1	1	1
SPDYE1	1	1	1	1	1	1	1	15.1741891963734
SPDYE8P	1	28.7726393705274	1	1	37.7962556951507	1	17.1591911889345	1
SPEN	1	1	1	1	1	1	1	19.7922267375072
SPESP1	32.6063017113886	1	1	1	1	1	1	1
SPHK1	1	217.835356714096	163.154911894547	1	1	1	1	1
SPI1	1	1	1	1	1	47.8020468349157	1	1
SPIB	1	11.9775936741594	1	26.544979390029	23.5345253766279	13.0667491737163	33.0091033320501	172.608887945789
SPINT2	1	46.7892053984237	1	1	1	174.519175191158	1	103.008488119775
SPOCD1	1	1	42.6955611768132	1	1	1	1	1
SPOCK1	1	1	226.985300411123	1	1	1	1	1
SPOCK2	1	1	1	116.392570544436	63.4100280793395	1	251.566790125558	21.8523495142989
SPON1	1	1	83.1700830596212	1	1	1	1	1
SPON2	1	1	159.206514515014	1	655.503201068085	1	1	1
SPP1	75.5380578898728	1	1	1	1	5827.61440306458	1	1
SPPL2B	24.5412809043972	17.4530084978977	20.6953603449519	1	1	1	1	55.4582387502582
SPR	107.949424335777	151.601432802391	39.9663404807198	1	1	1	1	1
SPRY1	67.2190080076698	19.3371323806059	13.5006553384054	1	1	1	1	1
SPRY2	78.6871134252992	1	18.2663535114508	1	1	1	1	1
SPRY4	60.3316658413218	1	25.4554870304696	1	1	1	1	1
SQLE	29.0259774413368	1	79.8331763672795	1	1	1	1	1
SRGN	1	79.8636360292462	787.498275269999	1413.20706707762	3037.21474144765	1467.09598972344	1529.02602781403	151.307601083293
SRM	119.51827437187	1	146.570358574944	1	83.7472665263479	1	1	1
SRPX	140.764374889832	127.137363252555	196.796828030983	1	1	1	1	1
SRRM2.AS1	1	1	1	17.5579352539269	1	1	24.9986408311238	21.3978691860351
SSH2	1	1	1	28.3808265071037	34.129319755401	1	32.7981083927582	54.8857184605325
SSRP1	15.4034882506159	1	26.5511830394695	27.5221846127907	1	1	1	1
ST3GAL4	237.799612942715	1	30.6670189481096	1	1	1	1	1
ST3GAL5	50.114057374223	1	1	1	1	34.2155785446086	1	1
ST3GAL6	98.3397637064579	1	1	1	1	25.3169119940714	1	1
ST5	46.2340500205629	1	27.721405020265	1	1	1	1	1
ST6GALNAC2	71.9132130200461	1	1	1	1	1	1	1
ST6GALNAC6	1	1	28.0933671217556	62.3112852569649	83.1686521611864	1	96.5023403070705	1
ST8SIA1	17.9918693091018	1	1	1	1	1	22.8450210298696	1
STAB1	1	222.400627101754	1	1	1	109.437939874666	1	1
STAB2	1	190.066054195416	1	1	1	1	1	1
STAG3L1	18.360866964144	1	14.6140207794098	1	5.98079631183818	1	44.1034247446546	1
STAG3L4	25.9825963917868	1	1	1	1	1	1	1
STAM	46.3503815374333	1	45.0189920067856	1	1	1	57.116047654621	1
STAP1	1	1	1	1	1	1	1	192.28519720049
STARD10	26.5862931239023	1	1	1	1	1	1	1
STARD4	1	1	59.9035613581173	1	1	1	1	1
STARD8	1	35.6265066668147	1	1	1	1	1	1
STAT4	1	1	1	130.707496291591	284.810326671371	1	155.985018372496	1
STAT5A	1	1	1	41.7241532943711	71.8510780417639	34.3832146036932	1	1
STAT5B	1	1	1	34.7501943004079	1	1	47.0232878750753	1
STAU2	1	57.916166775545	1	1	42.6461563687641	1	1	1
STC2	1	1	271.52171477916	1	1	1	1	1
STEAP1	32.901685700437	1	54.4300092641549	1	1	1	1	1
STEAP1B	32.0935221571226	1	1	1	1	1	1	1
STEAP3	1	1	56.948753454339	1	1	1	1	1
STK17B	1	1	23.9143260058214	391.410524852671	238.893993622219	1	418.766005318327	289.898995924554
STK32A	153.984321375088	1	1	1	1	1	1	1
STK40	1	1	1	1	1	17.28244885239	1	1
STON2	1	140.942974763717	1	1	1	1	1	1
STRADA	1	41.2717610861473	1	1	1	1	1	1
STRADB	62.8900883863761	1	33.8952548932759	1	1	1	1	1
STX11	1	1	1	34.2210749203707	32.87376195044	20.4371565820582	1	1
STX17	16.0345458211264	1	1	24.3087579323199	29.4939362060904	1	39.1730644212026	1
STX3	30.3652651092491	1	1	1	1	1	1	1
STXBP1	231.900791816411	20.7864231720729	28.9879211225949	1	1	1	1	1
SUCLA2	57.4224517644539	32.4557118665214	71.6088579439174	1	312.850040495002	1	1	1
SUDS3	12.8883023537185	1	1	1	1	1	26.4178842268813	1
SULF1	1	1	189.39659373545	1	1	1	1	1
SULF2	1	205.497876177125	1	1	1	1	1	1
SULT1A1	1	1	1	1	1	53.8172311894566	1	1
SULT1C4	1	53.3032177575705	1	1	1	1	1	1
SUOX	1	54.64154229861	1	1	1	1	1	1
SURF2	33.6799384775778	1	1	1	1	1	1	1
SUSD3	1	1	1	71.7389186756785	1	1	202.89998511855	116.765452253508
SUV39H2	1	1	1	25.9589751697518	1	1	21.3196895377263	1
SVIL	16.5347999413651	92.494748953637	14.3955659347637	1	1	1	1	1
SYK	1	1	1	1	1	104.704988955176	1	201.254572490789
SYNGR1	113.273166642628	1	19.463788611326	1	1	37.0538225882821	1	1
SYNM	1	53.3988354231333	1	1	1	1	1	1
SYNPO	1	57.5692222816178	1	1	1	1	1	1
SYNRG	1	1	1	53.0192030523782	32.6898911141424	1	33.6360040318382	33.6719768072377
SYT15	1	84.7977548990203	1	12.6510282488515	10.942527933191	1	1	1
SYTL1	1	1	1	70.6678711841806	156.352031378881	1	114.657423140454	62.212399942876
SYTL2	32.6385042610939	1	1	76.4602441676443	34.7980812654044	1	1	1
SYTL3	1	1	1	139.523123222866	403.277446875891	1	84.4446350712939	1
SYVN1	17.53098471683	1	15.1754110275904	1	1	1	1	87.9459208252213
TAB2	1	1	1	1	1	27.3452112572186	31.4091569145788	1
TACC3	1	1	52.699137999331	59.2729046791999	1	1	100.911808621289	1
TADA1	37.2190965536206	1	1	1	1	1	1	1
TAF1B	1	1	26.4424389346334	37.1566244656333	1	1	1	1
TAF3	1	1	1	1	1	1	1	25.583212150406
TAF5L	1	1	1	18.5655487753424	26.895751816733	1	1	1
TAGAP	1	1	1	252.080139334784	408.408713361466	53.5576611466767	247.603347292139	206.826036143113
TAGLN	1	1	3685.15120377582	1	1	1	1	1
TARBP2	44.7998963576633	1	17.2486534153386	1	1	1	1	1
TARP	1	1	1	347.060071158961	119.357524151807	1	193.587273474501	1
TARS	98.934556314652	52.4308513923061	156.523648820902	1	1	1	1	1
TASP1	1	1	13.2766348272853	1	42.4256528332009	1	1	1
TATDN1	60.3832350077479	65.2585200933115	122.022182314096	1	141.639370571356	1	1	81.0306887095966
TBC1D10A	89.0088208799975	1	13.167374659142	1	1	1	1	47.5805597572522
TBC1D10C	1	1	1	387.724154876443	132.107488208567	1	515.982554412749	178.210828729789
TBC1D16	31.6183777736869	1	1	1	1	1	1	1
TBC1D17	1	1	37.8324187957313	1	1	1	1	1
TBC1D2	1	1	95.852848177014	1	1	14.5884113181004	1	1
TBC1D4	1	23.6165891844975	1	1	1	1	90.4385949482603	1
TBC1D7	216.231336782252	1	40.1209050665774	1	4.93557886442995	1	1	1
TBC1D8	1	41.6666255167207	1	1	1	1	1	1
TBCD	1	57.734023327721	32.7243137240149	61.2303498360559	198.56697982618	1	39.5094236234726	1
TBK1	33.246542525435	1	52.978031601021	68.1474442929471	216.609884156472	1	60.5366498872502	1
TBPL1	1	41.1456902064515	37.5995991837791	1	154.222550093934	1	56.9557329122138	1
TBX1	1	37.0131670122463	1	1	1	1	1	1
TBXAS1	1	1	1	1	4.33108054867902	217.933693386704	1	1
TC2N	1	1	1	85.2200047934023	93.5226876283594	1	157.304589782862	1
TCEAL7	1	1	57.3383812419621	1	1	1	1	1
TCF19	1	1	60.256288906296	1	1	1	1	1
TCF3	1	1	1	1	1	1	1	29.3414938949072
TCF4	1	205.700492890495	47.0873531849595	1	1	20.7607442228924	1	73.5965747071452
TCF7	1	1	1	116.446573818776	196.613440125272	1	237.127438801989	1
TCL1A	1	1	1	1	1	1	1	628.751821250965
TCN2	26.8353340310914	1	1	1	1	109.916180193102	1	1
TCP11L1	1	1	39.9849789033671	1	1	1	1	1
TCTEX1D2	1	1	28.0005186231751	1	53.2729686439252	1	1	1
TCTN3	45.6960665510189	208.318156723184	49.6959156605007	1	1	1	1	1
TDG	1	1	1	43.3398229321942	6.1829443112812	1	41.947431476501	1
TDRD3	115.055674147212	1	1	32.6358171496101	1	1	1	1
TEAD4	1	75.751383286567	1	1	1	1	1	1
TEK	1	81.7065727245776	1	1	1	1	1	1
TESPA1	1	1	1	85.2266646752406	1	1	76.1158570935253	1
TET2	1	1	1	1	1	1	22.6352834874691	1
TEX30	82.3896763466557	1	59.7413113062216	1	1	1	1	1
TFAM	1	1	1	1	1	1	1	22.9467880296303
TFAP2A	35.4358167477438	1	1	1	1	1	1	1
TFAP2C	47.8646014265854	1	1	1	1	1	1	1
TFB2M	54.6964283732689	1	19.144477889249	1	1	1	1	1
TFEB	1	1	1	1	1	38.1294717851723	1	64.1294621338923
TFF3	1	702.035482565967	1	1	1	1	1	1
TFIP11	67.4583607327151	1	24.5936156686462	1	248.933850848358	1	64.6910120696819	1
TFPI	1	2420.71266711642	147.860385466072	1	1	1	1	1
TFPI2	1	1	121.399821476491	1	1	1	1	1
TGDS	74.7281386741422	1	11.4944604787663	1	77.9820483418921	1	1	1
TGFA	1	78.7073341863596	1	1	1	1	1	1
TGFB1I1	30.7622414499383	80.786850701631	227.001397272688	1	1	1	1	1
TGFBI	42.98684386687	1	1451.17541309506	1	1	372.668795694996	1	1
TGIF2	1	1	1	1	84.9487483224737	1	1	51.2674573909049
TGM2	1	855.196203861775	63.1795945450887	1	1	49.820147159119	1	1
THADA	21.0153164396012	33.5300678046972	18.1324403206394	1	8.06118552388338	1	98.3889613578341	1
THAP6	1	1	1	32.9300718134222	138.880871099716	1	1	20.2034805828817
THAP7	66.6055227411418	1	16.9485963356111	45.8231134725611	1	1	1	57.92370853815
THBD	1	615.150692533951	1	1	1	1	1	1
THBS1	1	533.965859426527	2066.42223500198	1	1	1	1	1
THBS2	1	1	265.781620399405	1	1	1	1	1
THBS3	1	60.5678899803343	48.291952972675	1	1	1	1	1
THEM6	47.5998471911122	163.674224162482	1	1	54.1362798785509	1	1	1
THEMIS	1	1	1	149.420782265949	1	1	79.6810723369091	1
THEMIS2	25.5901498188383	84.1748005038173	1	1	1	246.552814081847	1	139.677166764812
THOC3	31.9867262279879	1	1	1	1	1	1	1
THOC5	56.4385612078505	1	45.0987616508012	1	1	1	1	1
THOC6	38.2562633130464	1	14.9860592189911	1	1	1	1	44.6718495619341
THY1	1	223.92253381268	420.872315694406	1	1	1	1	1
TIAM1	1	1	1	1	1	26.8505905427298	55.6481176187851	1
TIE1	1	304.157824875165	1	1	1	1	1	1
TIGIT	1	1	1	463.250817141743	246.836155838371	1	457.614769692265	1
TIMM9	42.5158868920029	1	34.3302944279919	1	1	1	57.4533667461458	1
TIMP1	476.517648274885	2050.72340495476	7644.10262551397	1	438.95911922981	371.108374978298	117.821357845752	1
TIMP3	197.168473745227	1168.29984975283	251.798649910403	1	1	1	1	1
TINAGL1	1	48.1703946624381	1	1	1	1	1	1
TJP1	1	61.5386045945851	27.438729277688	1	1	1	1	1
TK1	48.0332508391708	1	216.458528377963	1	1	1	1	1
TLE3	1	1	1	33.3810692375361	1	30.5948937903017	50.4331241752579	39.6917462527383
TLL1	1	72.5401384742029	1	1	1	1	1	1
TLR1	1	1	1	1	1	81.5948091939798	1	50.8604309163289
TLR10	1	1	1	1	1	1	1	133.4227176223
TLR2	1	1	1	1	1	165.653551752304	1	1
TLR4	1	72.1509039450757	1	1	1	80.4990004894563	1	1
TLR5	1	1	1	1	1	36.622963121776	1	1
TLR6	1	1	1	1	1	1	1	29.724724454837
TLR7	1	1	1	1	1	48.6468828154302	1	14.1754823999417
TLR8	1	1	1	1	1	39.7554807486269	1	1
TLR9	1	1	1	1	1	1	1	36.0800047737026
TM4SF1	56.9885356293408	1532.50105170491	303.760269026298	1	1	1	1	1
TM4SF18	1	180.647370238044	1	1	1	1	1	1
TM6SF1	1	1	1	1	69.8733169155674	92.0815147212653	1	1
TMC8	1	1	1	99.9109149624759	62.3555379925945	1	125.649755529275	92.3304592723135
TMED8	1	1	1	1	1	1	1	83.1173508913835
TMEM101	79.856130559551	132.239761024536	38.6203899232362	1	1	1	1	1
TMEM106A	1	1	20.7525900649439	1	31.1331817687635	42.7459693993368	1	1
TMEM119	1	1	111.271152009766	1	1	1	1	1
TMEM130	1	1	1	1	1	1	1	13.1835571057518
TMEM138	32.428363875264	1	32.3766751060303	1	1	1	55.6846234456487	1
TMEM144	1	1	1	1	1	59.4666340114056	1	1
TMEM14A	77.2835960718298	1	50.1904267016284	89.9324195709615	1	1	1	1
TMEM154	1	1	1	70.0324986773641	1	1	61.0945390368203	221.221257841642
TMEM156	1	1	1	21.1184769936809	1	1	48.9284110942932	56.342561543091
TMEM161A	44.1951026137505	78.821376909013	1	1	1	1	1	1
TMEM161B	30.443039861251	1	1	1	1	1	1	1
TMEM170A	1	1	1	59.7627374388612	65.0274396768698	1	1	1
TMEM176A	1	132.590692165751	57.9137772451164	1	1	523.749657381031	1	1
TMEM176B	1	246.526691226477	116.884251858138	1	1	1076.06018795902	1	1
TMEM177	96.8094523745535	47.3909367092473	1	1	1	1	1	1
TMEM200A	1	1	93.2136308928319	1	1	1	1	1
TMEM204	1	458.531102709662	51.8440494368304	142.529858097053	1	1	1	1
TMEM205	94.2041024869604	324.338627716794	43.8140703278912	1	1	82.5488743068182	1	1
TMEM206	39.8974846497808	1	1	1	1	1	1	1
TMEM222	57.3700242208839	112.340517523996	63.8848421209476	1	301.652270605823	48.6774516358168	1	1
TMEM255A	43.8248208625797	1	1	1	1	29.7811660227129	1	1
TMEM255B	1	214.63284483206	1	1	1	1	1	1
TMEM37	1	1	1	1	1	80.499124431122	1	1
TMEM38A	1	1	1	1	12.7959303685908	1	1	18.3272443875764
TMEM42	27.5547802838728	1	1	1	1	1	1	1
TMEM45A	42.6405261619113	1	80.0449876360587	1	1	1	1	1
TMEM47	1	1	69.351654170299	1	1	1	1	1
TMEM51	37.8652410445358	1	1	1	1	99.4509984612581	1	1
TMEM55A	82.4541829942984	1	36.9597159219921	1	1	1	1	1
